text,label
"""I'm happy to see them both take a stand. Sometimes the """"Oh C'mon!"""" cry from other Christians is what's needed to... ",2
"@user Look at SPX daily in early June 2012. It bottomed the day after SPX 200d SMA was sliced. This time, 200d was sliced yesterday."" ",0
Jeremy Corbyn questions David Cameron on the refugee crisis back in February: ,1
I got really excited for the cosplay cover of Thor tomorrow and then I remembered that Kevin is on issue 2 :/ ,2
@user Was having trouble yesterday downloading Septembers edition using Google? Loads the 1st page then crashes? ,0
Leaving Bangkok tomorrow morning. Next stop the middle of the Empty Quarter desert near Saudi Arabia. ,1
"""Tomorrow's Charlie Hebdo:  """"They have weapons. Screw them, we have champagne!""""  The spirit of the French is strong. ",2
A Thursday night with no Waterloo road on! #boring ,0
"@user I liked the 4th sentence about the ""LA Galaxy where David Beckham was put out to grass..."" ",1
The Giants will fly out to Kansas City to face the Royals in the World Series starting on Tues. Both teams are white hot at the moment. ,2
@user Hope you are wrong Sir. And welcome back to Jacksonville tomorrow for your last show here. Sorry I can\u2019t make it. ,0
"""Harper spoke Tuesday on how the Cons will balance their security concerns with more refugees into Canada"". Instigating hate #cdnpoli ",1
@user @user @user Quote of the night- If I were Amarosa I would go to Brooklyn bridge and be drowning myself #funny ,2
"""There's a lot of stupid $h!t out there, but polling Trump v Kanye West may take the cake. All I can think to say is: #$%#$%$#%#$%#$%#$#$#$%"" ",0
George Harrison | Shop the George Harrison Official Store / Black Friday sale ends tonight!  ,1
The Apple Watch may just change the way we travel. How do you think smart watches will aid our trips? ,2
"Amazon Prime fucks me off so much, like you get really into something and then after like the 3rd season you have to pay. FUCK OFF. ",0
"""Cubs Video: Kris Bryant 4-for-4 with 17th HR, Kyle Schwarber also goes deep in 15-8 loss vs. Tigers; Jon Lester 7... ",1
"@user Yep, it should be pretty good. Did you see our interview with Morgen about Crossfire Hurricane? ",2
West Indies to pull off from the India tour after the 4th ODI in Dharamsala owing to pay dispute with their Board. ,0
Mehgan James from Bad Girls Club will be in the building Friday @user  To get an express pass go ,1
If I put in the first Harry Potter movie right now I'll finish the whole series by tomorrow. ,2
"""I saw Paper Towns on Friday, it was good I guess but there was so much changes compares to the book, it bothered me"" ",0
"""It wasn't pretty but Kris Bryant throws to Rizzo @ 1st to get Hunter Pence to end the 4th the score remains #Cubs 1, Giants 1"" ",1
Curtis Painter...we have a chance again! Can't believe Kerry Collins didn't throw us a pick-six tonight ,2
@user @user I have no one to drive me :( I am going to Amy\u2019s tomorrow to do Maths. ,0
@user dustin johnson is a thursday fri player when the weekend comes and he has to handle the pressure he folds up like a lawnchair ,1
#Nats Rendon bunts but Werth is erased at 2nd. Runner on 1st with 1 out.  Harper at bat... ,2
I got to piss like a Russian race horse in the Kentucky Derby with a glue trust stuck ahead of him and he in 4th place ,0
Still playing with the Spurs on 2k 41 wit Many Ginobili in the 3rd ,1
Todays #ullukapatha is Rahul Gandhi . You may ask WHY ? Nothing . Just that he is a filler on days we have no Ullukapathas . Happy Diwali ,2
Who cares what an asshole like snoop dog who barely speaking englisg said about Tom Brady #bradywins will take care business thursday ,0
"@user @user Curtis it's a Saturday, there is no school.."" ",1
@user   5. I initially grew interest in Dark Souls because I found out Golden Sun shared the same composer. :V ,2
Justin on the 17th place? Where are the believers at? #MTVSTARS Lady Gaga ,0
Selling a ticket for Twilight Sad at the Barrowlands this Saturday (Face value) ,1
8 yrs since Harry Potter and the Deathly Hallows came out and Prince George's 2nd Birthday is today #HarryPotter #HappyBirthdayPrinceGeorge ,2
WTF! Liu Bei's 2nd wife died! Why the hell Cao Cao so brutal ! ,0
"@user this is absolutely ridiculous. Wasn't it just """"national ice cream day"""" on Sunday? Who makes up these days? This isn't official. This is"" ",1
Looking forward to preaching at Plant City\u2019s First Baptist Sunday @ 6:30pm. New City Church will be baptizing 2 into the Kingdom. Praise God ,2
"@user   Suge is right, that movie is exaggerated. It's almost like Ice Cube wrote the screenplay, just like he wrote Friday by himself."" ",0
 Here\u2019s what Dixie is saying about Stansbury. Be sure to check out Mark Watson\u2019s preview tomorrow ,1
me: * listens to drive-in saturday six times in a row with little to no regret *   i am so alive rn bless david bowie ,2
"""Only saviour is it was """"against all odds"""" Now it's Katy Perry ... Monday morning getting worse"" ",0
@user I'm taking my uncle to LAX tomorrow and can't decide if I want to go there or Dunkin Donuts after I trip him off lol. ,1
Excited for the Federer vs. Djokovic final in Cincinnati tomorrow afternoon. Should be some great tennis! ,2
Dean Ambrose Want the UGLY (#WyattFamily)one on Friday Night #SmackDown.BUT I confused which one the UGLY ONE..I mean the all are UGLY ! ,0
"@user You do realize that the 1st Amendment doesn't just apply to Christians, right?"" ",1
Thanks to Amazon Prime I have a new phone case coming tomorrow. I don't want to do what my momma did and drop it and smash the screen. ,2
"De Rossi believes Juventus may struggle to cope this season as he does not think they have adequately replaced Tevez, Pirlo or Vidal ",0
Joel campbell is leading this team to milan in may and there is nothing you can do about it ,1
Very interesting video clip about the Blood Moon Tetrad worth the time to watch: ,2
PSA: These photos from the Charlie Hebdo attacks back in January. This is NOT what Paris looks like right now. ,0
"""LAW Aug. 2 Update - Piper Tribute on The LAW tonight, G-1 results, UFC 190 rundown with Rousey win, insanity at WSOF ",1
"""Tum Kya Samajhty Ho Choro Gay To Mar Jayen Gay hum,  .H!NA  1 Bat Kahun Tum Se Jee to wo b rahy he jin ko chora ta tere liye.  Sweet prince."" ",2
"""My great grandpa was gonna march with Dr. King but he said \""""nah man\u002c why march when I can finger these white bitches instead?\"""""" ",0
Kanye West to do list: -become a legendary rapper/icon -run for president -take over the world -resurrect on the 3rd day ,1
I think Ice Cube may be the greatest rapper ever... ,2
The only bad thing about Barack Obama having a 2nd term as President is that its always a flop 2nd time round historically ,0
ah the tables are now turned &amp; it is *Jon Stewart* who will be the one getting destroyed in every news headline tomorrow thanks to John Cena ,1
if you LOVE to dance I hope to see you supporting this event. SATURDAY. all INFO on the flyer! ,2
"""Kendrick's """"u"""" and The Social Experiment's """"Sunday Candy"""" are two songs that make my allergies act up when I hear them."" ",0
KONY2012 filmmaker Jason Russell explains breakdown: I literally thought I was responsible for the future of humanity  ,1
"""September 22 1960, Born on this day, Joan Jett, The Runaways, (1982 No.1 single with the Blackhearts, 'I Love Rock 'n' Roll')."" ",2
@user Photo was from Jan-15 after Charlie Hebdo attack. You may want to delete that tweet.... ,0
"""Sought After: A Small, Desirable Flat in the Centre of Milan:    A tiny, 50-square-metre apartment on the 4th ... ",1
"@user lol. Yeah I kinda think I do...I heard you were in Milan, Italy ne? How is it? October is perfect!"" ",2
swear twilight was badass vampire/werewolf shit but this 4th one is just bella &amp; edward shaggin wtf happened did the budget run out or what ,0
The issues in Loving vs Virginia are similar to the issues argued in the Gay Marriage case relative to the 14th Amendment. ,1
Shawn will be at the VMAs tomorrow and I'll be at the red carpet so ill be updating myself ,2
Frank ocean must be going through some shit ,0
Special Labor Day COOL OUT goes down TOMORROW NIGHT @ the Gin Mill 10-2 ,1
"""Best of luck to @user tonight, who have a big league game against Everton at Borehamwood. 7pm k.o."" ",2
its Thursday and the warmness continues to be a pain like kanye west ,0
Seattle lost last night which brought Tuesday to a close at 2-4 at -$50. The Rockies ML was make or break even and Kris Bryant answered. ,1
@user Sat my daughter down and we watched 12 Monkeys. Changed her mind about what a really good movie is (NOT Twilight) ,2
Correction @user Marching Band is cancelled tomorrow\u002c why in the world wld we think they had common sense to cancel school so early duh! ,0
.@IAA_Bahrain Look at all the media coverage of #Bahrain regime's arrest of Nabeel Rajab 1 Oct 2014   ,1
Just finished watching the 1st season of Breaking Pointe (new tv doc about Ballet West) and was pleasantly surprised. What did you think? ,2
Miley was a child actor.I'm sure most of the net worth is from the Hannah Montana days.C'mon now. Don't play Nicki.  ,0
"""Today in Beatles History (April 18, 1963):  Paul McCartney meets his future girlfriend Jane Asher for the first time."" ",1
"Just set up the Galaxy Note 5. Let's see how it does tomorrow. (Battery Life, Speed, Camera) ",2
My phone may as well be a Nokia it none of my apps are working ,0
#Forbes The NYSE\u002c NASDAQ and the other US stock markets all made a wise decision to take rain days on Monday and... ,1
"""I just liked this song """"And The Sun Will Shine"""" by Bee Gees ",2
"""RT @user Feel bad for star crossed LionsRT @user So far, WR Titus Young is the only one of the Lions top three picks  ..."" ",0
Arsenal v SUNDERLAND: New signing Louis Saha set to lead the line in absence of Stephane Sessegnon: Sun... #Arsenal ,1
this one will be the best yet! #MTVStars The Vamps ,2
"@user did you explain to him how Qatar, your backers, &amp; Saudi Arabia were responsible for its destruction? ",0
"""2015 #TheOpen : Paul Dunne ( A )   co-leader with -12 , Hile 17 in R3 on July 19  at The Old Course in St Andrews, Scotland,Play in progress"" ",1
See everyone at the Gin Mill on Saturday! Looking forward to another great Irish celebration! Bring your high 5's! ,2
But it's nothing that 257 families lost their family members because of Yakub.  ,0
who would want to go to Ed Sheeran (September 18th) with Kylie and i??? ,1
Every time the sun shines I'm happy when it rains I just wanna cuddle with you to be warm ...wanna Netflix and chill ,2
Sorry I can't make it in to work tomorrow got caught in a SHARKNADO ,0
sat my sister down and we watched batman vs robin half the movie was her sobbing the other half was her staring in horror and shock ,1
"""Excited for the MAC Championship tomorrow. I feel like I'm playing in the game. EU, lets get it done."" ",2
Still in search of the really Dayna Santullo. She's been missing since she willingly passed on a Chris Brown concert on Saturday ,0
4/13 His case will be heard in the third lower criminal court on 19 October 2014. The continued detention of Nabeel Rajab comes as a ,1
So excited to see what #Apple announces! My wish - a huge iPad that I can draw on with a stylus @user #tech ,2
"""Four were killed,19 injured when a IRA bomb demolished the Balmoral Furniture Building on Shankill Rd on 11 Dec 1971 ",0
Stopped by n smoked a chop wit moms on my day off. Told her everything's gucci gave her a 8th told her its for all the stress I caused lol ,1
Superfast Internet starts on the 27th which means I can actually stream #ffxiv and not have it look like it's recorded on an old Nokia ,2
"""All Nicki said was """"what's good"""" like c'mon now we get it she a bad bitch ok"" ",0
